id,short_name,title,authors,year,date,venue,url,code_url,topics,tier,note_zh
2602.13081,Agentic AI for Robot Control: Flexible but still Fragile,Agentic AI for Robot Control: Flexible but still Fragile,"Oscar Lima, Marc Vinci, Martin Günther, Marian Renz, Alexander Sung, Sebastian Stock, Johannes Brust, Lennart Niecksch, Zongyao Yi, Felix Igelbrink, Benjamin Kisliuk, Martin Atzmueller, Joachim Hertzberg",2026,2026-02-13,arXiv,https://arxiv.org/abs/2602.13081,,T1;T6,extended,两台真机上的规划-执行循环：迁移只需改系统 prompt，但非确定性与 prompt 敏感性显著。
2602.16444,RoboGene,RoboGene: Boosting VLA Pre-training via Diversity-Driven Agentic Framework for Real-World Task Generation,"Yixue Zhang, Kun Wu, Zhi Gao, Zhen Zhao, Pei Ren, Zhiyuan Xu, Fei Liao, Xinhua Wang, Shichao Fan, Di Wu, Qiuxuan Feng, Meng Li, Zhengping Che, Chang Liu, Jian Tang",2026,2026-02-18,arXiv,https://arxiv.org/abs/2602.16444,,T6;T10,extended,多样性驱动 + 自反思物理约束的真实任务生成 agent，18k 轨迹。
2602.18813,Habilis-β,Habilis-$β$: A Fast-Motion and Long-Lasting On-Device Vision-Language-Action Model,"Tommoro Robotics,  :, Jesoon Kang, Taegeon Park, Jisu An, Soo Min Kimm, Jaejoon Kim, Jinu Pahk, Byungju Kim, Junseok Lee, Namheon Baek, Sungwan Ha, Hojun Baek, Eduardo Ayerve Cruz, Wontae Kim, Junghyeon Choi, Yousuk Lee, Joonmo Han, Sunghyun Cho, Sunghyun Kwon, Soyoung Lee, Jun Ki Lee, Seung-Joon Yi, Byoung-Tak Zhang, Theo Taeyeong Kim",2026,2026-02-21,arXiv,https://arxiv.org/abs/2602.18813,,T14,extended,端侧 VLA；提出 Tasks per Hour × Mean Time Between Intervention 的生产力-可靠性平面。
2603.04029,Online Continual RL with World Model Feedback,Self-adapting Robotic Agents through Online Continual Reinforcement Learning with World Model Feedback,"Fabian Domberg, Georg Schildbach",2026,2026-03-04,arXiv,https://arxiv.org/abs/2603.04029,,T6;T12;T7,extended,DreamerV3 预测残差检测 OOD 并自动触发微调。
2603.08814,Scale-Plan,Scale-Plan: Scalable Language-Enabled Task Planning for Heterogeneous Multi-Robot Teams,"Piyush Gupta, Sangjae Bae, Jiachen Li, David Isele",2026,2026-03-09,arXiv,https://arxiv.org/abs/2603.08814,https://github.com/honda-research-institute/Scale_Plan,T19,extended,LLM 引导的动作图搜索裁剪 PDDL 问题规模。
2603.09513,VQ-Memory / RuleSafe,Beyond Short-Horizon: VQ-Memory for Robust Long-Horizon Manipulation in Non-Markovian Simulation Benchmarks,"Honghui Wang, Zhi Jing, Jicong Ao, Shiji Song, Xuelong Li, Gao Huang, Chenjia Bai",2026,2026-03-10,arXiv,https://arxiv.org/abs/2603.09513,,T4;T5,extended,非马尔可夫保险箱基准 + VQ 离散本体历史记忆。
2603.21726,LSAI,LSAI: A Large Small AI Model Codesign Framework for Agentic Robot Scenarios,"Longyu Zhou, Supeng Leng, Tianhao Liang, Jianping Yao",2026,2026-03-23,arXiv,https://arxiv.org/abs/2603.21726,,T14;T19,extended,大小模型协同设计的 agentic 机器人协作。
2604.01708,OpenGo,OpenGo: An OpenClaw-Based Robotic Dog with Real-Time Skill Switching,"Hanbing Li, Xuewei Cao, Zhiwen Zeng, Yuhan Wu, Yanyong Zhang, Yan Xia",2026,2026-04-02,arXiv,https://arxiv.org/abs/2604.01708,,T3;T8,extended,OpenClaw 驱动的 Go2 机器狗：技能库 + 调度器 + 基于反馈的自学习，飞书自然语言交互。
2604.11174,EmbodiedGovBench,"EmbodiedGovBench: A Benchmark for Governance, Recovery, and Upgrade Safety in Embodied Agent Systems","Xue Qin, Simin Luan, John See, Cong Yang, Zhijun Li",2026,2026-04-13,arXiv,https://arxiv.org/abs/2604.11174,https://github.com/s20sc/embodied-gov-bench,T16;T17,extended,七维治理评测：越权调用、运行时漂移、恢复、策略可移植、升级安全、人工接管、审计。
2604.11028,Federated Single-Agent Robotics,Federated Single-Agent Robotics: Multi-Robot Coordination Without Intra-Robot Multi-Agent Fragmentation,"Xue Qin, Simin Luan, John See, Cong Yang, Zhijun Li",2026,2026-04-13,arXiv,https://arxiv.org/abs/2604.11028,https://github.com/s20sc/fsar-fleet-coordination,T16;T19;T21,extended,多机器人协调不需要机器人内部多 agent 碎片化，联邦式 fleet runtime。
2604.14399,SpaceMind,SpaceMind: A Modular and Self-Evolving Embodied Vision-Language Agent Framework for Autonomous On-orbit Servicing,"Aodi Wu, Haodong Han, Xubo Luo, Ruisuo Wang, Shan He, Xue Wan",2026,2026-04-15,arXiv,https://arxiv.org/abs/2604.14399,https://github.com/wuaodi/SpaceMind,T3;T7,extended,MCP 工具 + 技能自演化的在轨服务 VLM agent，单次失败即恢复。
2604.15671,ChemBot (Long-Term Memory for VLA Agents),Long-Term Memory for VLA-based Agents in Open-World Task Execution,"Xu Huang, Weixin Mao, Yinhao Li, Hua Chen, Jiabao Zhao",2026,2026-04-17,arXiv,https://arxiv.org/abs/2604.15671,,T5;T3,extended,化学实验室双层记忆 + MCP 子 agent 编排 + 异步推理。
2604.24921,Libra-VLA,Libra-VLA: Achieving Learning Equilibrium via Asynchronous Coarse-to-Fine Dual-System,"Yifei Wei, Linqing Zhong, Yi Liu, Yuxiang Lu, Xindong He, Maoqing Yao, Guanghui Ren",2026,2026-04-27,ACL 2026,https://arxiv.org/abs/2604.24921,https://libra-vla.github.io/,T13,extended,ACL 2026：异步粗到细双系统。
2605.02739,Latent Bridge,Latent Bridge: Feature Delta Prediction for Efficient Dual-System Vision-Language-Action Model Inference,"Yudong Liu, Yuan Li, Zijia Tang, Yuxi Zheng, Yueqian Lin, Qinsi Wang, Yi Li, Shuangjun Liu, Shuai Zhang, Taotao Jing, Dashan Gao, Ning Bi, Jingwei Sun, Yiran Chen, Hai Li",2026,2026-05-04,arXiv,https://arxiv.org/abs/2605.02739,,T13;T14,extended,预测 VLM 输出 delta，减少 50-75% VLM 调用。
2605.11665,Nautilus,Nautilus: From One Prompt to Plug-and-Play Robot Learning,"Yufeng Jin, Jianfei Guo, Xiaogang Jia, Yu Deng, Zechu Li, Han Liu, Weiran Liao, Vignesh Prasad, Mathias Franzius, Gerhard Neumann, Georgia Chalvatzaki",2026,2026-05-12,arXiv,https://arxiv.org/abs/2605.11665,,T2;T15,extended,从一句 prompt 生成复现/评估/微调/部署工作流的开源研究 harness。
2605.12920,World-Model Alignment Through Dialogue,Embodied Multi-Agent Coordination by Aligning World Models Through Dialogue,"Vardhan Dongre, Dilek Hakkani-Tür",2026,2026-05-13,arXiv,https://arxiv.org/abs/2605.12920,,T19;T12,extended,对话减少 40-83pp 动作冲突但降低任务成功；提出世界模型对齐度量。
2605.28097,ICAN-Deploy,ICAN-Deploy: Identity-Stable Canary Deployment for Safety-Critical Embodied Agents,"Xue Qin, Simin Luan, John See, Zeyd Boukhers, Cong Yang, Zhijun Li",2026,2026-05-27,arXiv,https://arxiv.org/abs/2605.28097,,T16;T17,extended,身份稳定的金丝雀部署，TLA+ 验证。
2605.30011,VisualThink-VLA,VisualThink-VLA: Visual Intermediate Reasoning for Effective and Low-Latency Vision-Language-Action Policies,"Mingjian Gao, Wenqiao Zhang, Yuqian Yuan, Yang Dai, Binhe Yu, Zheqi Lv, Haoyu Zheng, Jiaqi Zhu, Zhiqi Ge, Zixuan Wan, Siliang Tang, Yueting Zhuang",2026,2026-05-28,arXiv,https://arxiv.org/abs/2605.30011,,T13;T14,extended,视觉中间推理替代文本 CoT，延迟 8.4s→0.37s。
2605.30924,EMBGuard,EMBGuard: Constructing Hazard-Aware Guardrails for Safe Planning in Embodied Agents,"Dongwook Choi, Taeyoon Kwon, Bogyung Jeong, Minju Kim, Yeonjun Hwang, Hyojun Kim, Byungchul Kim, Young Kyun Jang, Jinyoung Yeo",2026,2026-05-29,ICML 2026,https://arxiv.org/abs/2605.30924,https://github.com/dongwxxkchoi/EMBGuard,T17,extended,ICML 2026：与策略解耦的 MLLM 物理风险护栏，2B/4B 媲美闭源大模型。
2606.04226,PerceptTwin,PerceptTwin: Semantic Scene Reconstruction for Iterative LLM Planning and Verification,"Charlie Gauthier, Sacha Morin, Liam Paull",2026,2026-06-02,ICRA 2026,https://arxiv.org/abs/2606.04226,,T11;T23,extended,ICRA 2026：从感知栈自动构建交互仿真以验证与精炼计划，成功率 +39%。
2606.03724,"Same Weights, Different Robot","Same Weights, Different Robot: A Deployment Safety View of VLA Policies",Jianwei Tai,2026,2026-06-02,arXiv,https://arxiv.org/abs/2606.03724,,T17,extended,动作反归一化元数据是可执行策略的一部分；替换元数据键使成功 28/28→2/28。
2606.05395,VASO,VASO: Formally Verifiable Self-Evolving Skills for Physical AI Agents,"Yunhao Yang, Neel P. Bhatt, Kevin Wang, Samuel Tetteh, Zhangyang Wang, Ufuk Topcu",2026,2026-06-03,arXiv,https://arxiv.org/abs/2606.05395,,T7;T8;T17;T23,extended,形式化可验证的自进化技能契约：模型检查反例变成文本梯度，97.2% 规范符合。
2606.07723,VoLo,VoLo: A Physical Orchestrator for Open-Vocabulary Long-Horizon Manipulation,"Siyi Chen, Hugo Hadfield, Alex Zook, Mikaela Angelina Uy, Chan Hee Song, Erwin Coumans, Xuning Yang, Faisal Ladhak, Qing Qu, Stan Birchfield, Jonathan Tremblay, Valts Blukis",2026,2026-06-05,arXiv,https://arxiv.org/abs/2606.07723,https://chicychen.github.io/VoLo/,T4;T1,extended,NVIDIA Physical Orchestration：VLM 把 VLA/WAM 当作可中断工具中途干预。
2606.08610,HARBOR,HARBOR: A Harness Framework for Agentic Robot Reinforcement Learning,"Zechu Li, Yufeng Jin, Xiaoyang Liu, Puze Liu, Vignesh Prasad, Carlo D'Eramo, Georgia Chalvatzaki",2026,2026-06-07,arXiv,https://arxiv.org/abs/2606.08610,,T2;T15;T9,extended,把机器人 RL 自动化视为 harness 工程问题：从环境搭建到训练的分阶段 agent 流水线。
2606.14882,DynaHMRC,DynaHMRC: Decentralized Heterogeneous Multi-Robot Collaboration for Dynamic Tasks with Large Language Models,"Wenhao Yu, Yu'ang Xie, Yifan Duan, Jie Peng, Guanting Ye, Ka-Veng Yuen, Yanyong Zhang, Jianmin Ji",2026,2026-06-12,arXiv,https://arxiv.org/abs/2606.14882,,T19,extended,去中心化角色感知 LLM agent 的异构多机器人协作。
2606.20698,SafeDojo,SafeDojo: Safe Reinforcement Learning for VLA via Interactive World Model,"Kai Tang, Peidong Jia, Zhong Chu, Jixian Wu, Rui Ma, Jiajun Cao, Fangyuan Zhao, Sixiang Chen, Yichen Guo, Xiaowei Chi, Chun-Kai Fan, Kevin Zhang, Jinchang Xu, Fubing Yang, Weishi Mi, Xiaozhu Ju, Jian Tang, Shanghang Zhang",2026,2026-06-15,arXiv,https://arxiv.org/abs/2606.20698,,T12;T17;T9,extended,交互式视频世界模型上的安全 RL，Lagrangian 约束 GRPO。
2606.18363,Guava,Guava: An Effective and Universal Harness for Embodied Manipulation,"Haowen Liu, Xirui Li, Shaoxiong Yao, Peng Shi, Tianyi Zhou, Jia-Bin Huang, Furong Huang, Jiayuan Mao",2026,2026-06-16,arXiv,https://arxiv.org/abs/2606.18363,,T15;T1,extended,系统探索 harness 设计空间：迭代感知-推理-动作循环、语义动作抽象、多模态观测三要素；蒸馏进 4B 模型。
2606.19419,Playful Agentic Robot Learning (RATs),Playful Agentic Robot Learning,"Junyi Zhang, Jiaxin Ge, Hanjun Yoo, Letian Fu, Zihan Yang, Yaowei Liu, Raj Saravanan, Shaofeng Yin, Justin Yu, Dantong Niu, Zirui Wang, Roei Herzig, Ken Goldberg, Yutong Bai, David M. Chan, Ion Stoica, Angjoo Kanazawa, Jiahui Lei, Haiwen Feng, Trevor Darrell",2026,2026-06-17,arXiv,https://arxiv.org/abs/2606.19419,https://playful-rats.github.io/,T2;T8;T7,extended,自主'玩耍'阶段发现技能并蒸馏进代码技能库，LIBERO-PRO 比 CaP-Agent0 +20.6pp。
2606.18646,BestMan,A Scalable Embodied Intelligence Platform for Seamless Real-to-Sim-to-Real Transfer of Household Mobile Manipulation Tasks,"Kui Yang, Xianlei Long, Haoxuan Li, Yan Ding, Chao Chen",2026,2026-06-17,CCF TPCI,https://arxiv.org/abs/2606.18646,,T11;T20,extended,自动场景生成 + 硬件无关中间件的 real-to-sim-to-real 平台。
2606.23565,HoloAgent-0,HoloAgent-0: A Unified Embodied Agent Framework with 3D Spatial Memory,"Xiaolin Zhou, Liu Liu, Tingyang Xiao, Wei Feng, Fa Fu, Xinrui Meng, Xinjie Wang, Jialiang Han, Boyang Yu, Yun Du, Wei Sui, Zhizhong Su",2026,2026-06-22,arXiv,https://arxiv.org/abs/2606.23565,,T1;T16;T5,extended,Embodied AgentOS + 3D 空间记忆 + 具身技能三层真机框架。
2606.22794,UniFS,UniFS: Unified Fast-to-Slow Hierarchical Architecture for Vision-Language-Action Models,"Lin Sun, Zhiwei Guan, Conglin Wang, Zihong Chen, Jianhai Yu, Zongsheng Li, Boyong He, Tao Sun, Jiale Cao, Lige Liu",2026,2026-06-22,arXiv,https://arxiv.org/abs/2606.22794,https://github.com/linsun449/UniFS,T13,extended,VLM 层按更新频率分层，延迟 36.5ms→17.8ms。
2606.27146,PhysReflect-VLA,PhysReflect-VLA: Physical Feasibility and Self-Reflective Regulation for Reliable Vision-Language-Action Policies,"Jiayu Yang, Tao Yang, Weijun Li, Xiang Chang, Fei Chao, Changjing Shang, Qiang Shen",2026,2026-06-25,arXiv,https://arxiv.org/abs/2606.27146,,T6;T23,extended,可行性算子 + 动作解释算子 + LLM 反思模块的执行期可靠性框架。
2606.29350,ST-Merge (Fast Enough to Act),Fast Enough to Act: Spatio-Temporal Visual Token Merging for Low-Latency Robotic VLMs and VLAs,"Junzhou Chen, Jindong Wang, Gang Zhou",2026,2026-06-28,arXiv,https://arxiv.org/abs/2606.29350,,T14,extended,训练无关时空视觉 token 合并，π0.5 8.3x 加速。
2606.30686,Position: VLA Cannot Be Verified to Perform Physical Reasoning,Position: Vision-Language-Action Models Cannot Be Verified to Perform Physical Reasoning,"Taozhao Chen, Ian Manchester, Huaming Chen",2026,2026-06-28,arXiv,https://arxiv.org/abs/2606.30686,,T23,extended,成功率无法区分语义匹配与物理泛化，需受控变量评测设计。
2606.29774,Analytic Concept-Centric Memory,Analytic Concept-Centric Memory for Agentic Embodied Manipulation,"Mingyang Sun, Xiujian Liang, Jiude Wei, Qichen He, Donglin Wang, Cewu Lu, Jianhua Sun",2026,2026-06-29,arXiv,https://arxiv.org/abs/2606.29774,,T5;T8,extended,以部件/模板/位姿/affordance 组织的结构化概念记忆，连接转移记忆与技能记忆。
2606.29892,T²VLA (Trust Your Instincts),Trust Your Instincts: Confidence-Driven Test-Time RL for Vision-Language-Action Models,"Siyao Chen, Jiakang Yuan, Jiaxin Wang, Tao Chen",2026,2026-06-29,arXiv,https://arxiv.org/abs/2606.29892,,T9,extended,利用生成置信度作为内在奖励的测试时 RL。
2606.30268,ConCent,ConCent: Contact-Centric Real-to-Sim-to-Real Learning from One Demonstration,"Heecheol Kim, Namiko Saito, Katsushi Ikeuchi, Yasuyuki Matsushita",2026,2026-06-29,arXiv,https://arxiv.org/abs/2606.30268,,T11,extended,以接触事件序列为学习目标的 real-to-sim-to-real RL。
2606.31200,Agentic RAG-VLM,Agentic RAG-VLM: Affordance-Aware Retrieval-Augmented Generation with Self-Reflective Planning for Robotic Grasping,"Tao Chen, Lizheng Liu, Jiaxu Wang, Ziyue Jiang, Ruiqi Tian, JiGuang Huo, Zhongxue Gan",2026,2026-06-30,arXiv,https://arxiv.org/abs/2606.31200,,T6;T22,extended,affordance 感知检索 + 场景图约束 + 14 类失败分类的自反思抓取。
2606.31846,Z-1,Z-1: Efficient Reinforcement Learning for Vision-Language-Action Models,"Lang Cao, Renhong Chen, Luyi Li, Peng Wang, Mofan Peng, Yitong Li",2026,2026-06-30,arXiv,https://arxiv.org/abs/2606.31846,,T9,extended,π0.5 上的任务级 GRPO 后训练，RoboCasa 24 任务 80.6%。
2607.03451,SkillOpt-Lite,SkillOpt-Lite: Better and Faster Agent Self-evolution via One Line of Vibe,"Yifei Shen, Bo Li, Xinjie Zhang",2026,2026-07-03,arXiv,https://arxiv.org/abs/2607.03451,https://github.com/EvolvingLMMs-Lab/SkillOpt-Lite,T7;T0,extended,零阶优化视角的最小技能优化流水线，推广到 HarnessOpt。
2607.05377,Cortex,Cortex: A Bidirectionally Aligned Embodied Agent Framework for Long-horizon Manipulation,"Jiaqi Peng, Xiqian Yu, Delin Feng, Yuqiang Yang, Wenzhe Cai, Jing Xiong, Ganlin Yang, Jinliang Zheng, Jiafei Cao, Xueyuan Wei, Jiangmiao Pang, Yuan Shen, Tai Wang",2026,2026-07-06,arXiv,https://arxiv.org/abs/2607.05377,,T4;T13;T15,extended,32 个规范技能原语的双向对齐规划接口，附推理期 harness engineering。
2607.04927,DSWAM,DSWAM: A Dual-System World Action Foundation Model for Fine-Grained Robot Manipulation,"Jian Zhu, Jianjun Zhang, Taiyi Su, Tianbin Liu, Zhangyuan Wang, Kai Xie, Zitai Huang, Chong Ma, Youzhang He, Tianjian Wang, Hanyang Wang, Weihao Ding, Yi Xu",2026,2026-07-06,arXiv,https://arxiv.org/abs/2607.04927,,T13;T12,extended,System 1 WAM 执行器 + 可选 System 2 子任务规划器。
2607.05391,LLM-as-a-Verifier,LLM-as-a-Verifier: A General-Purpose Verification Framework,"Jacky Kwok, Shulu Li, Pranav Atreya, Yuejiang Liu, Yixing Jiang, Chelsea Finn, Marco Pavone, Ion Stoica, Azalia Mirhoseini",2026,2026-07-06,arXiv,https://arxiv.org/abs/2607.05391,https://llm-as-a-verifier.com,T23,extended,对评分 token logits 取期望得到连续分数，RoboRewardBench 87.4%，可作 RL 密集奖励。
2607.06678,NativeMEM,NativeMEM: Native Memory Compression for Long-Horizon Robotic Manipulation,"Ziye Wang, Modi Shi, Chaojun Ni, Jiazhi Yang, Mengdi Li, Zhizhong Su, Tianwei Lin, Hongyang Li",2026,2026-07-07,arXiv,https://arxiv.org/abs/2607.06678,,T5,extended,复用 VLA 自身视觉编码器把每帧压成一个记忆 token，成功率 32.4%→84.0%。
2607.06699,RoboSnap,RoboSnap: One-Shot Real-to-Sim Scene Generation for Generalizable Robot Learning and Evaluation,"Shujie Zhang, Jingkun Yi, Weipeng Zhong, Zirui Zhou, Yangkun Zhu, Hanqing Wang, Xudong Xu, Weinan Zhang, Chunhua Shen",2026,2026-07-07,arXiv,https://arxiv.org/abs/2607.06699,https://robosnap.github.io,T11,extended,单张 RGB 图生成可交互仿真场景，DROID-Sim 564 场景。
2607.07608,LaMem-VLA,Dual Latent Memory in Vision-Language-Action Models for Robotic Manipulation,"Hongyu Qu, Jianzhe Gao, Xiaobin Hu, Shaohuan Yang, Xinlei Yu, Rui Yan, Wenguan Wang, Xiangbo Shu, Shuicheng Yan",2026,2026-07-08,arXiv,https://arxiv.org/abs/2607.07608,https://github.com/quhongyu/LaMem-VLA,T5,extended,短/长期记忆库在 VLA 原生潜空间中交织。
2607.12220,Contract-Grounded BT Synthesis,Contract-Grounded Behavior Tree Synthesis via Coding Agents,"Jonathan Salfity, Robert Blake Anderson, Mitch Pryor",2026,2026-07-13,arXiv,https://arxiv.org/abs/2607.12220,,T2;T3;T18,extended,coding agent 先向机器人侧 MCP server 拉取技能契约再合成行为树。
2607.15524,Recursive Harness Self-Improvement,Recursive Harness Self-Improvement,"Hyunin Lee, Jinglue Xu, Jeffrey Seely, Donghyun Lee, Matei Zaharia, Yujin Tang",2026,2026-07-17,arXiv,https://arxiv.org/abs/2607.15524,,T0;T15,extended,harness 作为 prompt 级 agent loop 规范，用配对反馈迭代精炼。
2607.16506,Foresight Residual RL,Foresight Residual RL for Long-Horizon Robot Manipulation with Vision-Language-Action Models,"Yuhan Liu, Xinyu Zhang, Litao Liu, Abdeslam Boularias",2026,2026-07-17,IROS 2026,https://arxiv.org/abs/2607.16506,,T9;T4,extended,用下游成功概率（foresight value）塑形子任务交接状态。
2607.18060,RoboHarness,RoboHarness: Memory-Driven Orchestration of Heterogeneous Robot Policies for Long-Horizon Planning,"Jinbang Huang, Yuanzhao Hu, Zhiyuan Li, Ran Qi, Yixin Xiao, Zhanguang Zhang, Mark Coates, Tongtong Cao, Yingxue Zhang",2026,2026-07-20,arXiv,https://arxiv.org/abs/2607.18060,,T15;T5;T4;T24,extended,多模态执行记忆刻画异构策略能力边界，Memory Bridge 把机器人引导到下一策略的分布内区域。
2607.19190,Agentic Real2Sim,Agentic Real2Sim: Physics-based World Modeling with Vision-Language Agents,"Guanxiong Chen, Qianjun Xia, Jiawei Peng, Heng Zhang, Bole Ma, Justin Qian, Ziyi Jiao, Bingyang Zhou, Luoxin Ye, Kaifeng Zhang, Kunyi Wang, Weijia Zeng, Yunuo Chen, Pengzhi Yang, Ziqiu Zeng, Siyuan Luo, Huamin Wang, Chao Liu, Alan Yuille, Fan Shi, Changxi Zheng, Yunzhu Li, Chenfanfu Jiang, Peter Yichen Chen",2026,2026-07-21,arXiv,https://arxiv.org/abs/2607.19190,https://agentic-real2sim.github.io/,T11;T12,extended,VLM agent 把真实交互录像转为可仿真的 episodic twin。
2607.22832,MEMENTO,MEMENTO: Memory-Guided Memetic Code-as-Policy Evolution,"Alkis Sygkounas, Victor Aregbede, Amy Loutfi, Andreas Persson",2026,2026-07-24,arXiv,https://arxiv.org/abs/2607.22832,https://github.com/sygkounas/MEMENTO,T2;T7,extended,记忆引导的单精英模因式 code-as-policy 演化，先演化 rollout 评估器。
2607.23784,ARCHITECT,A Few Words Go a Long Way: Language Guided Robot Policy Synthesis,"Daphne Chen, Archit Ritesh Jain, Eric Goossen, Emma Romig, Michael Murray, Nick Walker, Maya Cakmak",2026,2026-07-26,arXiv,https://arxiv.org/abs/2607.23784,https://robo-architect.github.io/,T2;T8,extended,把策略获取视为交互式程序合成，人类语言纠正蒸馏进持久技能库。
2607.26991,RL²-VLA,RL$^2$-VLA: Adaptive RL Latent Compositional Steering with Test-Time Scaling for Vision-Language-Action Models,"Derek Ming Siang Tan, Shailesh Shailesh, Srikrishna Iyer, William Wei Jie Teo, Yuanliang Ju, Qiao Gu, Guillaume Sartoretti",2026,2026-07-29,arXiv,https://arxiv.org/abs/2607.26991,https://rl2-vla.github.io,T9,extended,仅在预测失败时激活的 latent 组合式推理期引导。
2607.29613,WCM,WCM: A World Critic Model for Vision-Language-Action Reinforcement Learning,"Senyu Fei, Xiaopeng Yu, Siyin Wang, Xianzhong Zhao, Jingjing Gong, Xipeng Qiu",2026,2026-07-31,arXiv,https://arxiv.org/abs/2607.29613,,T9;T12,extended,世界批评家模型：critic 同时预测未来 latent 与价值，149 任务 SOTA。
2608.00569,CloudEdgeVLA,Latency-Tolerant Cloud-Edge Collaborative Vision-Language-Action Models via Emergent Representational Specialization,"Daojie Peng, Fulong Ma, Bingtao Wang, Sheng Wang, Jun Ma",2026,2026-08-01,arXiv,https://arxiv.org/abs/2608.00569,,T14,extended,把时间错位当表示学习问题的云-边 VLA，40 步延迟仍保持 63.8-78%。
2608.07555,AgenticRobotics (You Don't Need To Stay in The Loop),You Don't Need To Stay in The Loop: An Agentic Robotics Loop for Robot-Policy Improvement,Hang Yu,2026,2026-08-02,arXiv,https://arxiv.org/abs/2608.07555,,T2;T10;T16,extended,策略改进的控制平面：证据分级技能库、commit 键控崩溃恢复、签名验证器。
2608.11246,Thea (Towards the Harness of Embodied Agents),Towards the Harness of Embodied Agents,"Qi Wang, Tianyi Wang, Chengyang Li, Shikun Ban, Yurun Chen, Yizhong Ge, Jason Qin, Chengtai Li, Wentao Zhu",2026,2026-08-03,arXiv,https://arxiv.org/abs/2608.11246,https://eit-hai.github.io/thea,T15;T23,extended,继承 coding agent 组件，补上物理世界缺的两件事：Scene Graph as Context 与 Evaluation as Exit Codes。
2608.03682,PhyAI,"PhyAI: Real-Time Physical AI at the Edge, Scalable Rollouts in the Cloud","Chenghua Wang, Daliang Xu, Dongqi Cai, Duojin Sun, Hao Zhang, Haoze Qian, Huaiyuan Zhang, Jinshuo Cui, Junbo Cui, Kezhao Zhao, Longxi Gao, Mengwei Xu, Rongjie Yi, Ruixin Liu, Shangguang Wang, Tam Sikyuen, Tianyue Zhang, Weikai Xie, Xuanzhe Liu, Yingying Qin, Yiwen Lu, Yuan Yao, Yuezhi Zu, Yunhan Guo, Yuxin Zheng, Ziqi Guo",2026,2026-08-04,arXiv,https://arxiv.org/abs/2608.03682,https://github.com/mingti-org/phyai,T14;T16,extended,统一 VLA/WAM 推理运行时，提出 control-time Roofline。
2608.05970,SkillMemo,SkillMemo: Expert-guided Skill Memory Framework for Compositional Embodied Manipulation,"Changyuan Wang, Chubin Zhang, Zhenyu Wu, Runhao Li, Angyuan Ma, Ke Chao, Yinan Liang, Xiuwei Xu, Ziwei Wang, Yansong Tang, Jiwen Lu",2026,2026-08-06,arXiv,https://arxiv.org/abs/2608.05970,,T5;T8,extended,MoE 门控隐式切分技能原语并存入情景记忆库。
2608.07314,TEMPO,TEMPO: Semantic-Action Decoupled RL Post-Training for Vision-Language-Action Models,"Ziheng Liu, Quantao Yang",2026,2026-08-07,arXiv,https://arxiv.org/abs/2608.07314,,T9,extended,语义-动作解耦的双时间尺度 RL 后训练。
2608.06830,Communication Attacks in LLM Multi-Robot,When Coordination Becomes a Threat: Communication Attacks in LLM-Controlled Multi-Robot Systems,"Zhen Huang, Zhihuang Liu, Weijia Shi, Yifan Yang, Weishang Wu, Zhiping Cai",2026,2026-08-07,arXiv,https://arxiv.org/abs/2608.06830,,T19;T17,extended,多机器人通信攻击可达 97.8% 不安全动作成功率，CPV Gate 缓解。
2608.08749,OnEvoMemory,OnEvoMemory: Evolving Memory through Online Robot Rollouts for Pretrained Robot Policies,"Zhongxi Chen, Shenqi Zong",2026,2026-08-09,ECCV 2026 Workshop,https://arxiv.org/abs/2608.08749,,T5;T9,extended,价值引导的记忆模块，用在线 rollout 结果学习该保留哪些经验。
2608.09410,"HyMeS (Skills in Weights, Memory in Code)","Skills in Weights, Memory in Code: Hybrid Learning for Memory-Dependent Robot Manipulation","Yunhao Zhao, Zhenyang Ni, Haoyang Chen, Ruohan Zhang, Qi Zhu",2026,2026-08-10,arXiv,https://arxiv.org/abs/2608.09410,,T5;T2,extended,权重学技能、代码管记忆：coding agent 用启发式学习迭代记忆管理系统，RoboMemArena 任务成功 41.3%→60.1%。
2608.09857,Agentic Harnesses (Verification Layers),Agentic Harnesses: LLM-Driven Verification Layers for Robot Autonomy,"Rohan Bhagra, Mahantesh Halapannavar, Uddhav Bhattarai",2026,2026-08-10,arXiv,https://arxiv.org/abs/2608.09857,,T15;T17;T23,extended,规划与执行之间的 LLM-as-a-Judge 集成验证层，接受/拒绝/升级人工，对抗攻击 97% 拦截。
2608.09898,Consilience,Consilience for Verifier-Free Test-Time Scaling,"Lecheng Kong, Like Hui, Haitao Mao, Jun Huan",2026,2026-08-10,arXiv,https://arxiv.org/abs/2608.09898,,T23,extended,无验证器测试时扩展：置信度轨迹的时间不对称性。
2608.11350,SHAPER (Skill-Harness Evolution),Self-Evolving Embodied Agents via Skill-Harness Evolution,"Peidong Wang, Zhiming Ma, Ying Chang, Xufang Luo, Xiaocui Yang, Shi Feng, Yuqing Yang, Dongsheng Li",2026,2026-08-11,arXiv,https://arxiv.org/abs/2608.11350,,T7;T15,extended,冻结模型同时充当规划器和优化器，演化技能与 context-code harness。
